0.7659226511804293;0.15339184889662372;0.7613363164107302;0.7596727037493718;0.18443479314898914;0.14875650195238022;0.8865452087310618;0.37228646033319435;0.35828402067790655;0.9556879405922579;0.8386170641054459;0.35290855333717774;0.5689465986818528;0.07572609992291623;0.7401450275578205;0.06204802628966155
0.21580746831011832;0.23300919778160734;0.1662282326601775;0.9661755706266261;0.4132745227986174;0.4552344477770691;0.5081565639697259;0.179901031789386;0.265551484731951;0.1928797023310559;0.7595892986410336;0.22379690337589775;0.4775342533733906;0.40972887876947006;0.36417367881141305;0.5349602666144588
0.8223566943253995;0.7124240521452548;0.6671597414926649;0.7652561527158342;0.62118326211148;0.7060679664187665;0.8481990508649032;0.3322880031207318;0.11540686656311094;0.7139421928586488;0.28313796011374615;0.754420030908178;0.7548376119863459;0.8407449090481711;0.36794525738541684;0.04151422362739188
0.5124195048945664;0.6193697050583004;0.3714335439351134;0.37316259305928534;0.8326264178518412;0.8627183362554915;0.011920489580760973;0.785941639368704;0.5704089841766398;0.3377992177769944;0.749305010187085;0.9223458073535579;0.02475740099490875;0.2804541167517093;0.42832951436035227;0.3095677317801766
0.6791083526604909;0.8479405394242028;0.8299516745892572;0.7026574323769137;0.8780201179712729;0.30070688787307887;0.4466491376298489;0.003156511374117432;0.561704150073793;0.758507145300121;0.9499894421766983;0.6411701028022941;0.4570038156236008;0.3780288737858981;0.1413236438613471;0.18630414411400087
0.9370041638079459;0.07907878135886315;0.9787694667665656;0.9373093796075952;0.9114232344529538;0.16460119737659729;0.8775478651280931;0.12616342138152314;0.7833833144104454;0.029583683449100562;0.1910806217871891;0.06918104203973019;0.692003306000575;0.8626102771958453;0.782297988790702;0.4648253227426514
0.8227464499463906;0.47973088937258235;0.7755153985748452;0.6690594746917528;0.7067770514152326;0.5525003024807227;0.7703918857092168;0.9574903820234119;0.18635134209732251;0.29461101812852397;0.8097543685079279;0.7254642053702476;0.4443198067965757;0.5036410153422239;0.306955099279391;0.7680433107129192
0.5594820011498483;0.11241432381489269;0.9337793807987169;0.02871297923838101;0.36384473755184144;0.9959557099261922;0.8919395268280058;0.400296471748638;0.5288221452404129;0.19171960372608077;0.11601857815319105;0.3096144710337846;0.6727447130726336;0.637286010009494;0.14166998135715525;0.301887920116245
0.5629484005325044;0.23218191460550552;0.47462637247016815;0.7103956248279545;0.2784305318901731;0.18343208864436655;0.3901863675958186;0.5220476515562507;0.911273802483514;0.4982174815441315;0.005073736114544647;0.19134990255982043;0.19237891991992007;0.8167977117841109;0.40953242343228313;0.8984278138517331
0.4195842950089117;0.5624792931656865;0.7287729405876328;0.6880424320350995;0.7603727624395138;0.333974830300827;0.37243039736185846;0.9222849345538684;0.03749628318015419;0.3309719552846444;0.5479778828169575;0.5938991854765818;0.12870636676788294;0.4389586780504626;0.4673008351098378;0.5369351894893273
0.3468924705365334;0.5200551628625668;0.08167174117583853;0.059378764184601085;0.013237501240820793;0.11226798941192428;0.39607697629485294;0.4721059092472142;0.5480290056225079;0.25541895221831956;0.5555760307309396;0.4544732232210451;0.5690442858065641;0.9941558919973258;0.521846551745986;0.41344811221450717
0.568335934291501;0.9250229102315302;0.2863004139851214;0.6776027812237788;0.6728159343292333;0.8069449089269792;0.9162728835654114;0.13542703486749497;0.18753912980695475;0.3092056431513267;0.35094689521154865;0.628498444704749;0.7530134823573112;0.45384394774056447;0.3327198615338599;0.5656118863623985
0.9474652813167636;0.4039958211374711;0.7242486837577;0.3775397606703884;0.32189552320036086;0.5568444966932871;0.689594786975972;0.32704613601163646;0.3345956598182024;0.4865436249696883;0.555789608766638;0.6559588464838685;0.7470593597577759;0.4778829406005185;0.3968127975151372;0.2357463986776538
0.08839216527475113;0.13503312557690506;0.16451366634385622;0.05618009718990502;0.6319582674952975;0.4469574190480252;0.6195023585830649;0.4876689579710223;0.8072172970375048;0.8696843852407203;0.8735732126528052;0.4660937922354076;0.4430353676310478;0.004490580111036091;0.11048516608942771;0.43752617177948316
0.07924931029106486;0.1617688974257777;0.007243955882129782;0.49291106112613514;0.462058532543268;0.5117536852236373;0.9168744110328383;0.9095078467767003;0.06900228113997153;0.24696513110353424;0.27162821189267505;0.05463950335491563;0.2603338567115;0.8870672979509014;0.7355712578117537;0.943626840976975
0.021765134935057384;0.30049210461446807;0.34030157541092454;0.9436365505506188;0.5904235608414837;0.008629327738770343;0.1370345720305608;0.27825803873353006;0.8185447077773229;0.1302863549216342;0.7345395974152249;0.7586473087700502;0.7082060705940536;0.3955359477443047;0.11917033784660935;0.02785285328794207
